dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders
2021-10-12,4,0,10,20,0,3,1,3,0.54,0.5152,0.94,0.1045,registered,81
2021-10-12,4,0,10,21,0,3,1,3,0.54,0.5152,1,0.1045,registered,74
2021-10-12,4,0,10,22,0,3,1,3,0.54,0.5152,0.94,0.0896,registered,40
2021-10-12,4,0,10,23,0,3,1,3,0.54,0.5152,0.94,0.0896,registered,41
2021-10-13,4,0,10,0,0,4,1,2,0.54,0.5152,0.94,0.1343,registered,14
2021-10-13,4,0,10,1,0,4,1,2,0.54,0.5152,0.94,0,registered,9
2021-10-13,4,0,10,2,0,4,1,2,0.54,0.5152,0.94,0,registered,4
2021-10-13,4,0,10,3,0,4,1,2,0.54,0.5152,1,0.194,registered,4
2021-10-13,4,0,10,4,0,4,1,2,0.54,0.5152,1,0.1045,registered,5
2021-10-13,4,0,10,5,0,4,1,2,0.54,0.5152,1,0.1045,registered,16
2021-10-13,4,0,10,6,0,4,1,3,0.54,0.5152,1,0.0896,registered,51
2021-10-13,4,0,10,7,0,4,1,3,0.54,0.5152,1,0.1343,registered,76
2021-10-13,4,0,10,8,0,4,1,3,0.54,0.5152,1,0.0896,registered,199
2021-10-13,4,0,10,9,0,4,1,3,0.56,0.5303,1,0.1045,registered,106
2021-10-13,4,0,10,10,0,4,1,3,0.56,0.5303,1,0.1343,registered,53
2021-10-13,4,0,10,11,0,4,1,2,0.62,0.5758,0.83,0,registered,76
2021-10-13,4,0,10,12,0,4,1,2,0.62,0.5606,0.88,0,registered,95
2021-10-13,4,0,10,13,0,4,1,2,0.64,0.5758,0.83,0.1642,registered,142
2021-10-13,4,0,10,14,0,4,1,1,0.66,0.6061,0.78,0.194,registered,111
2021-10-13,4,0,10,15,0,4,1,1,0.66,0.6061,0.78,0.194,registered,128
2021-10-13,4,0,10,16,0,4,1,1,0.66,0.6212,0.74,0.2239,registered,240
2021-10-13,4,0,10,17,0,4,1,3,0.62,0.5758,0.83,0.2537,registered,432
2021-10-13,4,0,10,18,0,4,1,3,0.62,0.5758,0.83,0.2537,registered,248
2021-10-13,4,0,10,19,0,4,1,2,0.62,0.5758,0.83,0.1642,registered,187
2021-10-13,4,0,10,20,0,4,1,1,0.62,0.5758,0.83,0.2836,registered,166
2021-10-13,4,0,10,21,0,4,1,1,0.62,0.5758,0.83,0.194,registered,115
2021-10-13,4,0,10,22,0,4,1,1,0.62,0.5758,0.83,0.194,registered,101
2021-10-13,4,0,10,23,0,4,1,2,0.58,0.5455,0.88,0.194,registered,45
2021-10-14,4,0,10,0,0,5,1,1,0.58,0.5455,0.94,0.0896,registered,29
2021-10-14,4,0,10,1,0,5,1,1,0.58,0.5455,0.94,0.1343,registered,16
2021-10-14,4,0,10,2,0,5,1,1,0.56,0.5303,0.94,0.1642,registered,6
2021-10-14,4,0,10,3,0,5,1,1,0.56,0.5303,0.94,0.1343,registered,6
2021-10-14,4,0,10,4,0,5,1,1,0.56,0.5303,0.94,0.194,registered,8
2021-10-14,4,0,10,5,0,5,1,2,0.56,0.5303,0.94,0.1642,registered,17
2021-10-14,4,0,10,6,0,5,1,3,0.56,0.5303,0.88,0.194,registered,90
2021-10-14,4,0,10,7,0,5,1,3,0.56,0.5303,0.88,0.194,registered,137
2021-10-14,4,0,10,8,0,5,1,2,0.56,0.5303,0.9,0.1642,registered,186
2021-10-14,4,0,10,9,0,5,1,2,0.56,0.5303,0.94,0.2239,registered,164
2021-10-14,4,0,10,10,0,5,1,3,0.54,0.5152,0.88,0.3582,registered,108
2021-10-14,4,0,10,11,0,5,1,3,0.52,0.5,0.88,0.1642,registered,76
2021-10-14,4,0,10,12,0,5,1,3,0.52,0.5,0.88,0.1642,registered,62
2021-10-14,4,0,10,13,0,5,1,1,0.56,0.5303,0.73,0.3582,registered,114
2021-10-14,4,0,10,14,0,5,1,1,0.62,0.6212,0.43,0.3582,registered,119
2021-10-14,4,0,10,15,0,5,1,1,0.62,0.6212,0.43,0.2836,registered,169
2021-10-14,4,0,10,16,0,5,1,1,0.6,0.6212,0.43,0.2239,registered,264
2021-10-14,4,0,10,17,0,5,1,1,0.58,0.5455,0.46,0.4179,registered,426
2021-10-14,4,0,10,18,0,5,1,1,0.54,0.5152,0.39,0.2836,registered,361
2021-10-14,4,0,10,19,0,5,1,1,0.54,0.5152,0.39,0.3284,registered,221
2021-10-14,4,0,10,20,0,5,1,1,0.52,0.5,0.42,0.194,registered,177
2021-10-14,4,0,10,21,0,5,1,1,0.5,0.4848,0.45,0.194,registered,156
2021-10-14,4,0,10,22,0,5,1,1,0.46,0.4545,0.59,0.2239,registered,123
2021-10-14,4,0,10,23,0,5,1,1,0.46,0.4545,0.59,0.1642,registered,80
2021-10-15,4,0,10,0,0,6,0,1,0.46,0.4545,0.55,0.1045,registered,88
2021-10-15,4,0,10,1,0,6,0,1,0.46,0.4545,0.55,0.2537,registered,64
2021-10-15,4,0,10,2,0,6,0,1,0.46,0.4545,0.59,0.194,registered,39
2021-10-15,4,0,10,3,0,6,0,1,0.44,0.4394,0.62,0.194,registered,18
2021-10-15,4,0,10,4,0,6,0,1,0.42,0.4242,0.67,0.1343,registered,6
2021-10-15,4,0,10,5,0,6,0,1,0.42,0.4242,0.71,0.1642,registered,6
2021-10-15,4,0,10,6,0,6,0,1,0.4,0.4091,0.71,0,registered,15
2021-10-15,4,0,10,7,0,6,0,1,0.4,0.4091,0.76,0.1045,registered,40
2021-10-15,4,0,10,8,0,6,0,1,0.46,0.4545,0.59,0.2836,registered,101
2021-10-15,4,0,10,9,0,6,0,1,0.52,0.5,0.48,0.2985,registered,157
2021-10-15,4,0,10,10,0,6,0,1,0.54,0.5152,0.45,0.4478,registered,207
2021-10-15,4,0,10,11,0,6,0,1,0.56,0.5303,0.4,0.3881,registered,221
2021-10-15,4,0,10,12,0,6,0,1,0.58,0.5455,0.35,0.5522,registered,261
2021-10-15,4,0,10,13,0,6,0,1,0.6,0.6212,0.35,0.4627,registered,223
2021-10-15,4,0,10,14,0,6,0,1,0.6,0.6212,0.33,0.4627,registered,230
2021-10-15,4,0,10,15,0,6,0,1,0.62,0.6212,0.31,0.4925,registered,211
2021-10-15,4,0,10,16,0,6,0,1,0.62,0.6212,0.29,0.3881,registered,264
2021-10-15,4,0,10,17,0,6,0,1,0.58,0.5455,0.32,0.2836,registered,264
2021-10-15,4,0,10,18,0,6,0,1,0.54,0.5152,0.39,0.194,registered,251
2021-10-15,4,0,10,19,0,6,0,1,0.5,0.4848,0.51,0.1343,registered,177
2021-10-15,4,0,10,20,0,6,0,1,0.5,0.4848,0.48,0.1343,registered,137
2021-10-15,4,0,10,21,0,6,0,1,0.5,0.4848,0.42,0.2239,registered,115
2021-10-15,4,0,10,22,0,6,0,1,0.5,0.4848,0.36,0.1343,registered,121
2021-10-15,4,0,10,23,0,6,0,1,0.48,0.4697,0.41,0.1642,registered,102
2021-10-16,4,0,10,0,0,0,0,1,0.46,0.4545,0.44,0.1343,registered,85
2021-10-16,4,0,10,1,0,0,0,1,0.44,0.4394,0.47,0.1343,registered,64
2021-10-16,4,0,10,2,0,0,0,1,0.42,0.4242,0.54,0.1343,registered,52
2021-10-16,4,0,10,3,0,0,0,1,0.42,0.4242,0.54,0.1343,registered,31
2021-10-16,4,0,10,4,0,0,0,1,0.42,0.4242,0.54,0.194,registered,7
2021-10-16,4,0,10,5,0,0,0,1,0.42,0.4242,0.54,0.1642,registered,6
2021-10-16,4,0,10,6,0,0,0,1,0.38,0.3939,0.66,0.1642,registered,7
2021-10-16,4,0,10,7,0,0,0,1,0.4,0.4091,0.62,0.1343,registered,39
2021-10-16,4,0,10,8,0,0,0,1,0.44,0.4394,0.62,0.194,registered,71
2021-10-16,4,0,10,9,0,0,0,1,0.5,0.4848,0.45,0.2239,registered,151
2021-10-16,4,0,10,10,0,0,0,1,0.54,0.5152,0.45,0.2537,registered,226
2021-10-16,4,0,10,11,0,0,0,1,0.56,0.5303,0.35,0.2836,registered,218
2021-10-16,4,0,10,12,0,0,0,1,0.58,0.5455,0.35,0.2537,registered,277
2021-10-16,4,0,10,13,0,0,0,1,0.6,0.6212,0.35,0.2985,registered,269
2021-10-16,4,0,10,14,0,0,0,1,0.6,0.6212,0.4,0.2985,registered,258
2021-10-16,4,0,10,15,0,0,0,1,0.62,0.6212,0.35,0.3881,registered,230
2021-10-16,4,0,10,16,0,0,0,1,0.6,0.6212,0.46,0.3881,registered,289
2021-10-16,4,0,10,17,0,0,0,1,0.58,0.5455,0.49,0.4627,registered,253
2021-10-16,4,0,10,18,0,0,0,1,0.56,0.5303,0.49,0.4478,registered,226
2021-10-16,4,0,10,19,0,0,0,1,0.54,0.5152,0.52,0.3881,registered,181
2021-10-16,4,0,10,20,0,0,0,1,0.54,0.5152,0.52,0.4627,registered,129
2021-10-16,4,0,10,21,0,0,0,1,0.54,0.5152,0.52,0.3881,registered,88
2021-10-16,4,0,10,22,0,0,0,1,0.56,0.5303,0.49,0.4179,registered,88
2021-10-16,4,0,10,23,0,0,0,1,0.56,0.5303,0.52,0.4179,registered,48
2021-10-17,4,0,10,0,0,1,1,1,0.54,0.5152,0.56,0.3284,registered,25
2021-10-17,4,0,10,1,0,1,1,1,0.56,0.5303,0.54,0.3881,registered,15
2021-10-17,4,0,10,2,0,1,1,1,0.56,0.5303,0.54,0.3881,registered,3
2021-10-17,4,0,10,3,0,1,1,1,0.56,0.5303,0.49,0.194,registered,2
2021-10-17,4,0,10,4,0,1,1,1,0.52,0.5,0.59,0.1642,registered,3
2021-10-17,4,0,10,5,0,1,1,1,0.5,0.4848,0.63,0.2985,registered,28
2021-10-17,4,0,10,6,0,1,1,1,0.5,0.4848,0.55,0.2537,registered,107
2021-10-17,4,0,10,7,0,1,1,2,0.5,0.4848,0.55,0.1642,registered,299
2021-10-17,4,0,10,8,0,1,1,2,0.5,0.4848,0.51,0.2537,registered,381
2021-10-17,4,0,10,9,0,1,1,2,0.5,0.4848,0.45,0.2836,registered,180
2021-10-17,4,0,10,10,0,1,1,1,0.52,0.5,0.45,0.1642,registered,92
2021-10-17,4,0,10,11,0,1,1,1,0.56,0.5303,0.43,0,registered,131
2021-10-17,4,0,10,12,0,1,1,1,0.56,0.5303,0.4,0.0896,registered,166
2021-10-17,4,0,10,13,0,1,1,1,0.56,0.5303,0.46,0.0896,registered,156
2021-10-17,4,0,10,14,0,1,1,1,0.58,0.5455,0.49,0.194,registered,122
2021-10-17,4,0,10,15,0,1,1,1,0.56,0.5303,0.6,0.2537,registered,142
2021-10-17,4,0,10,16,0,1,1,1,0.58,0.5455,0.56,0.2537,registered,238
2021-10-17,4,0,10,17,0,1,1,1,0.56,0.5303,0.64,0.1343,registered,540
2021-10-17,4,0,10,18,0,1,1,1,0.56,0.5303,0.6,0,registered,469
2021-10-17,4,0,10,19,0,1,1,1,0.54,0.5152,0.68,0.1045,registered,288
2021-10-17,4,0,10,20,0,1,1,1,0.52,0.5,0.77,0.1045,registered,189
2021-10-17,4,0,10,21,0,1,1,1,0.5,0.4848,0.77,0.1045,registered,141
2021-10-17,4,0,10,22,0,1,1,1,0.5,0.4848,0.77,0,registered,88
2021-10-17,4,0,10,23,0,1,1,2,0.48,0.4697,0.88,0,registered,52
2021-10-18,4,0,10,0,0,2,1,1,0.48,0.4697,0.82,0,registered,23
2021-10-18,4,0,10,1,0,2,1,2,0.46,0.4545,0.88,0,registered,7
2021-10-18,4,0,10,2,0,2,1,1,0.44,0.4394,0.94,0.0896,registered,4
2021-10-18,4,0,10,3,0,2,1,1,0.44,0.4394,0.94,0.0896,registered,1
2021-10-18,4,0,10,4,0,2,1,2,0.44,0.4394,0.94,0.1045,registered,4
2021-10-18,4,0,10,5,0,2,1,2,0.46,0.4545,0.88,0,registered,19
2021-10-18,4,0,10,6,0,2,1,1,0.46,0.4545,0.82,0.0896,registered,105
2021-10-18,4,0,10,7,0,2,1,1,0.46,0.4545,0.88,0.0896,registered,326
2021-10-18,4,0,10,8,0,2,1,1,0.5,0.4848,0.77,0.0896,registered,474
2021-10-18,4,0,10,9,0,2,1,2,0.52,0.5,0.77,0.0896,registered,198
2021-10-18,4,0,10,10,0,2,1,2,0.56,0.5303,0.68,0,registered,75
2021-10-18,4,0,10,11,0,2,1,2,0.6,0.6212,0.49,0.1045,registered,112
2021-10-18,4,0,10,12,0,2,1,2,0.62,0.6212,0.43,0.0896,registered,159
2021-10-18,4,0,10,13,0,2,1,2,0.64,0.6212,0.38,0.194,registered,171
2021-10-18,4,0,10,14,0,2,1,2,0.62,0.6212,0.41,0.1642,registered,137
2021-10-18,4,0,10,15,0,2,1,1,0.62,0.6212,0.5,0.194,registered,139
2021-10-18,4,0,10,16,0,2,1,1,0.62,0.6212,0.57,0.2537,registered,246
2021-10-18,4,0,10,17,0,2,1,1,0.6,0.6061,0.6,0.1343,registered,553
2021-10-18,4,0,10,18,0,2,1,1,0.56,0.5303,0.68,0.1045,registered,512
2021-10-18,4,0,10,19,0,2,1,1,0.56,0.5303,0.6,0.1045,registered,286
2021-10-18,4,0,10,20,0,2,1,1,0.54,0.5152,0.64,0.1642,registered,204
2021-10-18,4,0,10,21,0,2,1,2,0.54,0.5152,0.68,0.1343,registered,178
2021-10-18,4,0,10,22,0,2,1,2,0.52,0.5,0.77,0.1642,registered,115
2021-10-18,4,0,10,23,0,2,1,2,0.52,0.5,0.77,0.194,registered,63
2021-10-19,4,0,10,0,0,3,1,2,0.52,0.5,0.77,0.194,registered,23
2021-10-19,4,0,10,1,0,3,1,2,0.52,0.5,0.77,0.194,registered,9
2021-10-19,4,0,10,2,0,3,1,2,0.52,0.5,0.77,0.194,registered,6
2021-10-19,4,0,10,4,0,3,1,3,0.5,0.4848,0.94,0.194,registered,3
2021-10-19,4,0,10,5,0,3,1,3,0.5,0.4848,1,0.1045,registered,3
2021-10-19,4,0,10,6,0,3,1,3,0.52,0.5,0.83,0.2537,registered,28
2021-10-19,4,0,10,7,0,3,1,3,0.52,0.5,0.77,0.2537,registered,67
2021-10-19,4,0,10,8,0,3,1,3,0.54,0.5152,0.7,0.4925,registered,200
2021-10-19,4,0,10,9,0,3,1,3,0.52,0.5,0.88,0.4925,registered,185
2021-10-19,4,0,10,10,0,3,1,3,0.52,0.5,0.88,0.4925,registered,109
2021-10-19,4,0,10,11,0,3,1,3,0.52,0.5,0.94,0.2537,registered,116
2021-10-19,4,0,10,12,0,3,1,3,0.52,0.5,0.94,0.3284,registered,117
2021-10-19,4,0,10,13,0,3,1,2,0.54,0.5152,0.94,0.2836,registered,86
2021-10-19,4,0,10,14,0,3,1,3,0.54,0.5152,0.94,0.1642,registered,80
2021-10-19,4,0,10,15,0,3,1,3,0.54,0.5152,1,0.1343,registered,99
2021-10-19,4,0,10,16,0,3,1,3,0.56,0.5303,0.94,0.1642,registered,180
2021-10-19,4,0,10,17,0,3,1,3,0.56,0.5303,0.94,0.1642,registered,170
2021-10-19,4,0,10,18,0,3,1,3,0.56,0.5303,1,0.1642,registered,132
2021-10-19,4,0,10,19,0,3,1,2,0.6,0.5455,0.88,0.1343,registered,189
2021-10-19,4,0,10,20,0,3,1,3,0.6,0.5152,0.94,0.0896,registered,140
2021-10-19,4,0,10,21,0,3,1,2,0.58,0.5455,0.94,0.1343,registered,79
2021-10-19,4,0,10,22,0,3,1,2,0.58,0.5455,0.94,0.3582,registered,94
2021-10-19,4,0,10,23,0,3,1,2,0.58,0.5455,0.94,0.3582,registered,55
2021-10-20,4,0,10,0,0,4,1,1,0.56,0.5303,0.94,0.2985,registered,22
2021-10-20,4,0,10,1,0,4,1,1,0.56,0.5303,0.88,0.3582,registered,11
2021-10-20,4,0,10,2,0,4,1,1,0.56,0.5303,0.88,0.4478,registered,4
2021-10-20,4,0,10,3,0,4,1,1,0.5,0.4848,0.82,0.4627,registered,1
2021-10-20,4,0,10,4,0,4,1,1,0.5,0.4848,0.82,0.4627,registered,6
2021-10-20,4,0,10,5,0,4,1,1,0.48,0.4697,0.82,0.3582,registered,24
2021-10-20,4,0,10,6,0,4,1,1,0.44,0.4394,0.82,0.4179,registered,87
2021-10-20,4,0,10,7,0,4,1,1,0.42,0.4242,0.77,0.4478,registered,303
2021-10-20,4,0,10,8,0,4,1,1,0.44,0.4394,0.67,0.5224,registered,409
2021-10-20,4,0,10,9,0,4,1,1,0.44,0.4394,0.67,0.5821,registered,197
2021-10-20,4,0,10,10,0,4,1,1,0.46,0.4545,0.59,0.4478,registered,105
2021-10-20,4,0,10,11,0,4,1,1,0.48,0.4697,0.55,0.5224,registered,99
2021-10-20,4,0,10,12,0,4,1,1,0.48,0.4697,0.48,0.5224,registered,171
2021-10-20,4,0,10,13,0,4,1,1,0.5,0.4848,0.45,0.5821,registered,136
2021-10-20,4,0,10,14,0,4,1,2,0.48,0.4697,0.48,0.5522,registered,117
2021-10-20,4,0,10,15,0,4,1,2,0.48,0.4697,0.51,0.4478,registered,138
2021-10-20,4,0,10,16,0,4,1,2,0.48,0.4697,0.51,0.4478,registered,203
2021-10-20,4,0,10,17,0,4,1,2,0.48,0.4697,0.48,0.3881,registered,438
2021-10-20,4,0,10,18,0,4,1,2,0.46,0.4545,0.51,0.2985,registered,430
2021-10-20,4,0,10,19,0,4,1,1,0.46,0.4545,0.51,0.3582,registered,278
2021-10-20,4,0,10,20,0,4,1,2,0.46,0.4545,0.51,0.3284,registered,207
2021-10-20,4,0,10,21,0,4,1,1,0.44,0.4394,0.51,0.2985,registered,149
2021-10-20,4,0,10,22,0,4,1,1,0.44,0.4394,0.51,0.3284,registered,106
2021-10-20,4,0,10,23,0,4,1,1,0.42,0.4242,0.58,0.2537,registered,83
2021-10-21,4,0,10,0,0,5,1,1,0.4,0.4091,0.62,0.2537,registered,42
2021-10-21,4,0,10,1,0,5,1,1,0.4,0.4091,0.62,0.2239,registered,19
2021-10-21,4,0,10,2,0,5,1,1,0.38,0.3939,0.66,0.1642,registered,12
2021-10-21,4,0,10,3,0,5,1,1,0.36,0.3485,0.71,0.1343,registered,7
2021-10-21,4,0,10,4,0,5,1,1,0.36,0.3485,0.71,0.1642,registered,6
2021-10-21,4,0,10,5,0,5,1,1,0.34,0.3333,0.76,0.194,registered,31
2021-10-21,4,0,10,6,0,5,1,1,0.36,0.3485,0.71,0.1642,registered,78
2021-10-21,4,0,10,7,0,5,1,1,0.36,0.3485,0.71,0.1642,registered,228
2021-10-21,4,0,10,8,0,5,1,1,0.4,0.4091,0.62,0.194,registered,386
2021-10-21,4,0,10,9,0,5,1,2,0.42,0.4242,0.58,0.1343,registered,189
2021-10-21,4,0,10,10,0,5,1,1,0.46,0.4545,0.51,0.1642,registered,106
2021-10-21,4,0,10,11,0,5,1,1,0.5,0.4848,0.45,0.2239,registered,135
2021-10-21,4,0,10,12,0,5,1,1,0.5,0.4848,0.45,0.2985,registered,193
2021-10-21,4,0,10,13,0,5,1,1,0.48,0.4697,0.48,0.3284,registered,163
2021-10-21,4,0,10,14,0,5,1,1,0.52,0.5,0.42,0.2985,registered,131
2021-10-21,4,0,10,15,0,5,1,1,0.5,0.4848,0.45,0.2836,registered,178
2021-10-21,4,0,10,16,0,5,1,1,0.5,0.4848,0.45,0.2537,registered,242
2021-10-21,4,0,10,17,0,5,1,2,0.46,0.4545,0.51,0.2537,registered,445
2021-10-21,4,0,10,18,0,5,1,2,0.44,0.4394,0.54,0.2537,registered,354
2021-10-21,4,0,10,19,0,5,1,2,0.44,0.4394,0.54,0.3881,registered,228
2021-10-21,4,0,10,20,0,5,1,2,0.44,0.4394,0.54,0.2239,registered,155
2021-10-21,4,0,10,21,0,5,1,1,0.42,0.4242,0.58,0.1642,registered,112
2021-10-21,4,0,10,22,0,5,1,1,0.42,0.4242,0.54,0.1642,registered,89
2021-10-21,4,0,10,23,0,5,1,1,0.4,0.4091,0.62,0.2239,registered,99
2021-10-22,4,0,10,0,0,6,0,1,0.4,0.4091,0.62,0.194,registered,80
2021-10-22,4,0,10,1,0,6,0,1,0.4,0.4091,0.62,0.194,registered,50
2021-10-22,4,0,10,2,0,6,0,1,0.4,0.4091,0.62,0.2537,registered,25
2021-10-22,4,0,10,3,0,6,0,1,0.4,0.4091,0.62,0.1343,registered,19
2021-10-22,4,0,10,4,0,6,0,1,0.38,0.3939,0.66,0.0896,registered,4
2021-10-22,4,0,10,5,0,6,0,1,0.38,0.3939,0.66,0,registered,7
2021-10-22,4,0,10,6,0,6,0,1,0.36,0.3788,0.71,0,registered,17
2021-10-22,4,0,10,7,0,6,0,1,0.36,0.3636,0.76,0.1045,registered,49
2021-10-22,4,0,10,8,0,6,0,1,0.4,0.4091,0.71,0,registered,88
2021-10-22,4,0,10,9,0,6,0,1,0.42,0.4242,0.67,0.0896,registered,122
2021-10-22,4,0,10,10,0,6,0,2,0.44,0.4394,0.62,0.1045,registered,149
2021-10-22,4,0,10,11,0,6,0,2,0.44,0.4394,0.62,0.1045,registered,172
2021-10-22,4,0,10,12,0,6,0,1,0.46,0.4545,0.55,0.0896,registered,211
2021-10-22,4,0,10,13,0,6,0,1,0.5,0.4848,0.45,0,registered,186
2021-10-22,4,0,10,14,0,6,0,2,0.48,0.4697,0.48,0.2239,registered,177
2021-10-22,4,0,10,15,0,6,0,1,0.48,0.4697,0.51,0.2239,registered,223
2021-10-22,4,0,10,16,0,6,0,1,0.5,0.4848,0.45,0.194,registered,190
2021-10-22,4,0,10,17,0,6,0,1,0.46,0.4545,0.55,0.1343,registered,217
2021-10-22,4,0,10,18,0,6,0,1,0.44,0.4394,0.54,0.0896,registered,224
2021-10-22,4,0,10,19,0,6,0,1,0.44,0.4394,0.67,0,registered,173
2021-10-22,4,0,10,20,0,6,0,1,0.42,0.4242,0.67,0,registered,111
2021-10-22,4,0,10,21,0,6,0,1,0.4,0.4091,0.76,0,registered,120
2021-10-22,4,0,10,22,0,6,0,1,0.4,0.4091,0.76,0,registered,114
2021-10-22,4,0,10,23,0,6,0,1,0.38,0.3939,0.82,0,registered,81
2021-10-23,4,0,10,0,0,0,0,1,0.36,0.3788,0.87,0,registered,64
2021-10-23,4,0,10,1,0,0,0,1,0.36,0.3788,0.87,0,registered,60
2021-10-23,4,0,10,2,0,0,0,1,0.34,0.3485,0.87,0.0896,registered,40
2021-10-23,4,0,10,3,0,0,0,1,0.34,0.3636,0.87,0,registered,31
2021-10-23,4,0,10,4,0,0,0,1,0.34,0.3636,0.87,0,registered,1
2021-10-23,4,0,10,5,0,0,0,1,0.32,0.3485,0.87,0,registered,2
2021-10-23,4,0,10,6,0,0,0,1,0.32,0.3333,0.87,0.1045,registered,12
2021-10-23,4,0,10,7,0,0,0,1,0.34,0.3485,0.87,0.0896,registered,18
2021-10-23,4,0,10,8,0,0,0,1,0.36,0.3485,0.87,0.1343,registered,56
2021-10-23,4,0,10,9,0,0,0,1,0.4,0.4091,0.76,0,registered,95
2021-10-23,4,0,10,10,0,0,0,1,0.42,0.4242,0.71,0.0896,registered,185
2021-10-23,4,0,10,11,0,0,0,1,0.46,0.4545,0.72,0.1642,registered,202
2021-10-23,4,0,10,12,0,0,0,1,0.5,0.4848,0.59,0.2537,registered,249
2021-10-23,4,0,10,13,0,0,0,1,0.52,0.5,0.55,0.194,registered,255
2021-10-23,4,0,10,14,0,0,0,1,0.52,0.5,0.55,0.2239,registered,216
2021-10-23,4,0,10,15,0,0,0,1,0.52,0.5,0.52,0.1642,registered,216
2021-10-23,4,0,10,16,0,0,0,1,0.52,0.5,0.55,0.194,registered,217
2021-10-23,4,0,10,17,0,0,0,1,0.5,0.4848,0.63,0.1343,registered,220
2021-10-23,4,0,10,18,0,0,0,1,0.5,0.4848,0.63,0.1045,registered,196
2021-10-23,4,0,10,19,0,0,0,1,0.46,0.4545,0.77,0,registered,140
2021-10-23,4,0,10,20,0,0,0,1,0.44,0.4394,0.72,0.0896,registered,112
2021-10-23,4,0,10,21,0,0,0,1,0.44,0.4394,0.72,0.0896,registered,75
2021-10-23,4,0,10,22,0,0,0,1,0.42,0.4242,0.77,0.1045,registered,69
2021-10-23,4,0,10,23,0,0,0,1,0.42,0.4242,0.77,0.1642,registered,31
2021-10-24,4,0,10,0,0,1,1,1,0.42,0.4242,0.77,0,registered,26
2021-10-24,4,0,10,1,0,1,1,1,0.4,0.4091,0.82,0.1343,registered,8
2021-10-24,4,0,10,2,0,1,1,1,0.4,0.4091,0.87,0.1045,registered,6
2021-10-24,4,0,10,3,0,1,1,1,0.4,0.4091,0.82,0.0896,registered,3
2021-10-24,4,0,10,4,0,1,1,1,0.4,0.4091,0.82,0,registered,5
2021-10-24,4,0,10,5,0,1,1,1,0.38,0.3939,0.87,0,registered,19
2021-10-24,4,0,10,6,0,1,1,1,0.4,0.4091,0.87,0.1045,registered,83
2021-10-24,4,0,10,7,0,1,1,2,0.38,0.3939,0.94,0.1045,registered,274
2021-10-24,4,0,10,8,0,1,1,2,0.42,0.4242,0.88,0.1642,registered,378
2021-10-24,4,0,10,9,0,1,1,2,0.44,0.4394,0.82,0.1642,registered,166
2021-10-24,4,0,10,10,0,1,1,2,0.46,0.4545,0.82,0.2537,registered,82
2021-10-24,4,0,10,11,0,1,1,2,0.5,0.4848,0.72,0.1642,registered,109
2021-10-24,4,0,10,12,0,1,1,2,0.52,0.5,0.68,0.1045,registered,156
2021-10-24,4,0,10,13,0,1,1,2,0.54,0.5152,0.64,0.2239,registered,138
2021-10-24,4,0,10,14,0,1,1,2,0.54,0.5152,0.64,0.194,registered,143
2021-10-24,4,0,10,15,0,1,1,1,0.56,0.5303,0.6,0.1642,registered,125
2021-10-24,4,0,10,16,0,1,1,1,0.54,0.5152,0.64,0.194,registered,242
2021-10-24,4,0,10,17,0,1,1,1,0.52,0.5,0.68,0.1343,registered,527
2021-10-24,4,0,10,18,0,1,1,1,0.54,0.5152,0.6,0.0896,registered,428
2021-10-24,4,0,10,19,0,1,1,3,0.48,0.4697,0.82,0,registered,212
2021-10-24,4,0,10,20,0,1,1,1,0.48,0.4697,0.82,0.1045,registered,118
2021-10-24,4,0,10,21,0,1,1,1,0.46,0.4545,0.87,0.1045,registered,114
2021-10-24,4,0,10,22,0,1,1,1,0.48,0.4697,0.75,0.1642,registered,76
2021-10-24,4,0,10,23,0,1,1,1,0.46,0.4545,0.77,0.0896,registered,50
2021-10-25,4,0,10,0,0,2,1,1,0.44,0.4394,0.77,0.1343,registered,26
2021-10-25,4,0,10,1,0,2,1,1,0.44,0.4394,0.77,0.1343,registered,6
2021-10-25,4,0,10,2,0,2,1,1,0.42,0.4242,0.82,0.1343,registered,3
2021-10-25,4,0,10,3,0,2,1,1,0.4,0.4091,0.87,0,registered,3
2021-10-25,4,0,10,4,0,2,1,1,0.38,0.3939,0.87,0.1343,registered,5
2021-10-25,4,0,10,5,0,2,1,1,0.38,0.3939,0.87,0.1343,registered,24
2021-10-25,4,0,10,6,0,2,1,1,0.38,0.3939,0.82,0.1045,registered,95
2021-10-25,4,0,10,7,0,2,1,1,0.4,0.4091,0.76,0.194,registered,299
2021-10-25,4,0,10,8,0,2,1,1,0.44,0.4394,0.72,0,registered,383
2021-10-25,4,0,10,9,0,2,1,1,0.48,0.4697,0.55,0.2239,registered,194
2021-10-25,4,0,10,10,0,2,1,1,0.5,0.4848,0.51,0.2537,registered,102
2021-10-25,4,0,10,11,0,2,1,1,0.52,0.5,0.48,0.2836,registered,120
2021-10-25,4,0,10,12,0,2,1,1,0.54,0.5152,0.39,0.3582,registered,165
2021-10-25,4,0,10,13,0,2,1,1,0.56,0.5303,0.37,0.3881,registered,161
2021-10-25,4,0,10,14,0,2,1,1,0.56,0.5303,0.4,0.2537,registered,134
2021-10-25,4,0,10,15,0,2,1,1,0.56,0.5303,0.37,0.1045,registered,171
